country,customer,deadline,description,number,price,url_addr
BLR,"ОАО ""Гомсельмаш""",2019-08-20,Установка с программным управлением для изготовления коленчатых валов к зерноуборочным комбайнам из прутка и гибки деталей из труб,2019-728650,1 350 000,http://www.icetrade.by/tenders/all/view/728650
BLR,Островецкий районный ФСК,2019-07-22,Трактора по уходу за искуственными спортивными полями с дополнительным оборудованием.,2019-728648,0,http://www.icetrade.by/tenders/all/view/728648
BLR,"ОАО ""Барановичский молочный комбинат""",2019-07-22,закупка услуг по модернизации ВВУ,2019-728645,200 000,http://www.icetrade.by/tenders/all/view/728645
BLR,"Государственное предприятие ""УКС Слонимского района""",2019-07-16,выбор генерального подрядчика для строительства объекта (выполнения строительно-монтажных работ) «Капитальный ремонт ул. Пушкина в г. Слониме с элементами модернизации (2-ая очередь)»,2019-728642,1 469 590.91,http://www.icetrade.by/tenders/all/view/728642
BLR,"ОАО ""Авиакомпания ""Белавиа""",2019-07-18,столики пассажирских кресел,2019-728641,0,http://www.icetrade.by/tenders/all/view/728641
BLR,"ОАО ""Мозырьсоль""",2019-07-25,"Разработка ПСД по объекту ""Модернизация здания цеха приготовления реагентов (инв. №330/С-11262) ОАО ""Мозырьсоль"" по адресу: Мозырский район, Козенский с/с, 27/4""",2019-728640,70 000,http://www.icetrade.by/tenders/all/view/728640
BLR,Витебское областное управление Департамента охраны МВД Республики Беларусь,2019-07-22,Закупка технических средств охраны,2019-728633,317 705,http://www.icetrade.by/tenders/all/view/728633
BLR,"ОАО ""Гомсельмаш""",2019-08-13,Спектрометр лазерный искровой эмиссионный,2019-728631,164 200,http://www.icetrade.by/tenders/all/view/728631
BLR,"ОАО ""Авиакомпания ""Белавиа""",2019-07-18,аккумуляторная батарея,2019-728629,0,http://www.icetrade.by/tenders/all/view/728629
BLR,"ОАО ""Могилёвский домостроительный комбинат""",2019-07-22,"Выбор поставщика теплосчетчиков типа ""Ф-Прибор"" на объект: ""Многоквартирный жилой дом в районе жилого дома №17 по улице Криулина с благоустройством прилегающей территории в г. Могилеве. Дом №1""",2019-728628,51 849.60,http://www.icetrade.by/tenders/all/view/728628
